시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,176.42,202202,9,"100,000",300,29,2011,소공로 35,202204~202404,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,113.46,202202,9,"89,250",0,9,2011,소공로 35,202202~202402,갱신,사용,"85,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,176.42,202202,12,"20,000",530,26,2011,소공로 35,202203~202403,갱신,-,"20,000",430
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,40.9,202202,16,"61,000",0,9,2011,소공로 35,202203~202403,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,44.99,202202,25,"2,000",220,20,2011,소공로 35,202204~202304,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,44.99,202202,25,"2,000",220,20,2011,소공로 35,202204~202304,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,176.42,202202,28,"70,000",350,24,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,44.99,202202,28,"3,000",220,13,2011,소공로 35,202203~202403,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,33.81,202202,28,"44,000",0,26,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,44.99,202203,1,"3,000",120,17,2011,소공로 35,202203~202402,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,176.42,202203,2,"131,250",0,28,2011,소공로 35,202203~202403,갱신,-,"125,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,44.99,202203,4,"3,000",220,21,2011,소공로 35,202204~202404,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,33.81,202203,7,"54,000",0,9,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,103.49,202203,9,"4,032",336,8,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,113.46,202203,11,"94,500",0,7,2011,소공로 35,202205~202405,갱신,사용,"90,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,187.08,202203,15,"125,000",80,13,2011,소공로 35,202203~202503,갱신,-,"105,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,187.08,202203,16,"120,000",0,17,2011,소공로 35,202203~202403,갱신,사용,"115,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,187.08,202203,19,"165,000",0,6,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,187.08,202203,23,"105,000",0,15,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,187.44,202204,8,"136,500",0,20,2011,소공로 35,202205~202405,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,133.98,202204,11,"113,400",0,31,2011,소공로 35,202204~202404,갱신,사용,"108,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,33.81,202204,11,"53,000",0,18,2011,소공로 35,202204~202404,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,33.81,202204,16,"3,000",170,23,2011,소공로 35,202204~202404,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,103.49,202204,22,"1,000",430,23,2011,소공로 35,202206~202406,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,33.81,202205,2,"47,250",0,22,2011,소공로 35,202205~202405,갱신,사용,"45,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,133.98,202205,5,"115,000",0,11,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,40.9,202205,5,"30,000",88,16,2011,소공로 35,202208~202308,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,133.98,202205,20,"105,000",0,5,2011,소공로 35,202207~202407,갱신,사용,"100,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,113.46,202205,23,"2,000",480,24,2011,소공로 35,202207~202407,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,103.49,202205,27,"1,000",450,30,2011,소공로 35,202207~202407,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,187.08,202205,29,"165,000",0,6,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,133.98,202205,31,0,600,14,2011,소공로 35,202206~202406,갱신,-,0,450
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,113.46,202206,3,0,500,10,2011,소공로 35,202206~202506,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,113.46,202206,3,"5,000",480,29,2011,소공로 35,202207~202407,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,113.46,202206,11,"92,400",0,30,2011,소공로 35,202206~202406,갱신,사용,"88,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,133.98,202206,21,"115,500",0,12,2011,소공로 35,202209~202409,갱신,사용,"110,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,113.46,202206,23,"5,000",480,20,2011,소공로 35,202207~202407,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,133.98,202207,18,"31,500",294,8,2011,소공로 35,-,-,-,,
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,133.98,202207,18,"31,500",294,8,2011,소공로 35,202207~202407,갱신,사용,"30,000",280
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,187.08,202207,22,"141,750",0,7,2011,소공로 35,202207~202301,갱신,사용,"135,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,133.98,202208,16,"10,000",540,29,2011,소공로 35,202209~202409,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,월세,113.46,202208,18,"55,000",135,14,2011,소공로 35,202212~202412,갱신,사용,"55,000",120
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,187.08,202209,2,"170,000",0,11,2011,소공로 35,202210~202410,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,40.9,202209,5,"52,500",0,18,2011,소공로 35,202209~202409,갱신,사용,"50,000",0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,40.9,202209,15,"57,000",0,13,2011,소공로 35,202212~202411,신규,-,0,0
서울특별시 중구 회현동1가,208,208,0,남산롯데캐슬아이리스,전세,187.44,202209,17,"150,000",0,17,2011,소공로 35,202211~202411,신규,-,0,0
서울특별시 중구 회현동1가,147-20,147,20,별장,월세,62.81,202202,23,"10,000",15,2,1980,퇴계로12길 88,202203~202403,신규,-,0,0
서울특별시 중구 회현동1가,147-20,147,20,별장,월세,38.71,202209,19,"1,000",60,4,1980,퇴계로12길 88,202209~202409,신규,-,0,0
서울특별시 중구 회현동1가,146-1,146,1,삼풍,전세,47.54,202202,9,"33,000",0,8,1975,소공로3길 29-8,202204~202403,신규,-,0,0
서울특별시 중구 회현동1가,146-1,146,1,삼풍,전세,47.54,202202,9,"33,000",0,8,1975,소공로3길 29-8,202204~202403,신규,-,0,0
서울특별시 중구 회현동1가,146-1,146,1,삼풍,전세,63.88,202205,20,"37,000",0,9,1975,소공로3길 29-8,202208~202408,신규,-,0,0
서울특별시 중구 회현동1가,146-1,146,1,삼풍,월세,69.13,202207,14,"2,000",100,7,1975,소공로3길 29-8,202207~202407,신규,-,0,0
서울특별시 중구 회현동1가,146-1,146,1,삼풍,전세,48.59,202207,20,"18,900",0,3,1975,소공로3길 29-8,202207~202407,갱신,사용,"18,000",0
서울특별시 중구 회현동1가,146-1,146,1,삼풍,월세,49.3,202207,27,"1,000",80,3,1975,소공로3길 29-8,202207~202407,신규,-,0,0
서울특별시 중구 회현동1가,146-1,146,1,삼풍,월세,66.16,202209,29,"20,000",63,7,1975,소공로3길 29-8,-,-,-,,
서울특별시 중구 회현동1가,146-1,146,1,삼풍,월세,66.16,202209,29,"10,000",63,7,1975,소공로3길 29-8,202211~202411,갱신,사용,"10,000",60
서울특별시 중구 회현동1가,146-1,146,1,삼풍,전세,69.13,202210,11,"25,000",0,8,1975,소공로3길 29-8,-,-,-,,
서울특별시 중구 회현동1가,100-12,100,12,이지-빌,전세,55.61,202207,25,"17,000",0,3,2006,퇴계로8길 65-3,202207~202402,-,-,,
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,158.97,202201,7,0,730,8,2010,소공로 46,202201~202401,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,139.8,202201,14,"50,000",230,21,2010,소공로 46,202202~202402,-,-,,
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,158.97,202201,17,"115,500",0,5,2010,소공로 46,202201~202401,갱신,-,"110,000",0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,166.24,202201,20,"160,000",0,13,2010,소공로 46,202204~202404,갱신,-,"140,000",0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,166.24,202203,2,"130,000",0,9,2010,소공로 46,202203~202403,갱신,-,"110,000",0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,166.24,202203,8,"1,500",750,26,2010,소공로 46,202205~202404,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,166.24,202203,12,"2,000",700,14,2010,소공로 46,202203~202403,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,177,202203,16,"88,000",150,7,2010,소공로 46,202204~202404,갱신,-,"80,000",150
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,139.8,202203,17,"5,000",600,5,2010,소공로 46,202205~202405,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,166.24,202203,31,"85,000",0,25,2010,소공로 46,202204~202404,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,166.24,202204,11,"65,000",250,18,2010,소공로 46,-,갱신,-,"65,000",250
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,177,202204,20,"190,000",0,23,2010,소공로 46,-,-,-,,
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,177,202204,26,"100,000",0,14,2010,소공로 46,202205~202211,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,139.8,202204,28,"10,500",389,28,2010,소공로 46,202205~202405,갱신,-,"10,000",370
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,139.8,202204,28,"160,000",0,23,2010,소공로 46,202206~202406,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,166.24,202205,2,"128,000",0,5,2010,소공로 46,-,-,-,,
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,166.24,202205,6,"85,000",200,25,2010,소공로 46,202205~202405,-,-,,
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,166.24,202205,6,"85,000",200,25,2010,소공로 46,202205~202405,-,-,,
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,158.97,202205,13,0,600,22,2010,소공로 46,202206~202406,갱신,-,0,500
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,158.97,202205,16,"116,500",0,7,2010,소공로 46,202207~202407,갱신,-,"111,000",0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,166.24,202206,15,"190,000",0,32,2010,소공로 46,202206~202406,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,139.8,202206,26,"100,000",215,10,2010,소공로 46,202209~202409,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,139.8,202206,27,"100,000",250,13,2010,소공로 46,202206~202406,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,166.24,202207,12,"175,000",0,27,2010,소공로 46,202209~202409,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,139.8,202207,15,0,530,19,2010,소공로 46,-,-,-,,
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,139.8,202207,15,0,484,19,2010,소공로 46,202207~202307,갱신,-,0,535
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,177,202209,26,"60,000",100,8,2010,소공로 46,202210~202410,신규,-,0,0
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,월세,166.24,202210,21,"100,000",250,29,2010,소공로 46,-,갱신,-,"60,000",250
서울특별시 중구 회현동2가,87,87,0,쌍용남산플래티넘,전세,158.97,202211,30,"120,750",0,31,2010,소공로 46,-,-,-,,
서울특별시 중구 흥인동,03월 04일,3,4,aaa,월세,56.43,202202,8,"5,000",130,16,1994,다산로 274,-,-,-,,
서울특별시 중구 흥인동,03월 04일,3,4,aaa,월세,75.45,202202,21,"5,000",160,12,1994,다산로 274,202203~202403,신규,-,0,0
서울특별시 중구 흥인동,03월 04일,3,4,aaa,월세,42.37,202203,26,"15,000",50,10,1994,다산로 274,202205~202405,신규,-,0,0
서울특별시 중구 흥인동,03월 04일,3,4,aaa,월세,42.37,202203,26,"15,000",50,10,1994,다산로 274,202205~202405,신규,-,0,0
서울특별시 중구 흥인동,03월 04일,3,4,aaa,월세,75.45,202207,4,"10,000",150,16,1994,다산로 274,202207~202407,신규,-,0,0
서울특별시 중구 흥인동,03월 04일,3,4,aaa,전세,69.39,202207,7,"50,000",0,15,1994,다산로 274,202208~202408,신규,-,0,0
서울특별시 중구 흥인동,03월 04일,3,4,aaa,월세,84.87,202208,4,"10,000",160,20,1994,다산로 274,202208~202408,신규,-,0,0
서울특별시 중구 흥인동,8,8,0,동대문솔하임,월세,19.6,202201,11,"1,000",90,17,2016,마장로 58,-,-,-,,
서울특별시 중구 흥인동,8,8,0,동대문솔하임,월세,17.67,202201,18,"1,000",85,20,2016,마장로 58,202201~202301,신규,-,0,0
서울특별시 중구 흥인동,8,8,0,동대문솔하임,월세,19.67,202202,15,"1,000",90,18,2016,마장로 58,202202~202302,신규,-,0,0
서울특별시 중구 흥인동,8,8,0,동대문솔하임,월세,19.67,202203,1,"1,000",85,16,2016,마장로 58,202203~202303,신규,-,0,0
서울특별시 중구 흥인동,8,8,0,동대문솔하임,월세,19.6,202204,1,"1,000",90,18,2016,마장로 58,202204~202304,신규,-,0,0
서울특별시 중구 흥인동,8,8,0,동대문솔하임,월세,17.67,202206,27,"10,000",48,19,2016,마장로 58,-,갱신,-,"10,000",45
서울특별시 중구 흥인동,8,8,0,동대문솔하임,월세,23.42,202207,5,"1,000",100,14,2016,마장로 58,202207~202307,신규,-,0,0
서울특별시 중구 흥인동,8,8,0,동대문솔하임,전세,19.6,202211,1,"18,000",0,16,2016,마장로 58,-,-,-,,
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202201,7,500,60,8,2014,퇴계로75길 7,202201~202301,갱신,사용,500,60
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202201,28,"1,000",62,9,2014,퇴계로75길 7,-,-,-,,
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,16.55,202202,3,"2,000",60,14,2014,퇴계로75길 7,202202~202302,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202202,26,"1,000",60,9,2014,퇴계로75길 7,-,-,-,,
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202203,8,"1,000",60,11,2014,퇴계로75길 7,202203~202303,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202203,12,"1,000",65,9,2014,퇴계로75길 7,202203~202303,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,전세,15.55,202204,8,"15,500",0,10,2014,퇴계로75길 7,-,-,-,,
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202204,8,"1,000",65,12,2014,퇴계로75길 7,202204~202304,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,전세,16.55,202204,14,"15,000",0,10,2014,퇴계로75길 7,202205~202405,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202204,20,"3,000",52,10,2014,퇴계로75길 7,-,-,-,,
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,22.07,202204,26,"1,000",85,12,2014,퇴계로75길 7,202204~202304,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202205,24,"1,000",63,12,2014,퇴계로75길 7,202206~202306,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,전세,16.55,202206,9,"15,750",0,15,2014,퇴계로75길 7,202206~202406,갱신,사용,"15,000",0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202206,18,"1,000",63,11,2014,퇴계로75길 7,202207~202307,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202207,5,"1,000",60,14,2014,퇴계로75길 7,202208~202308,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202207,6,"1,000",65,12,2014,퇴계로75길 7,202207~202307,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,전세,15.55,202207,9,"15,000",0,8,2014,퇴계로75길 7,202208~202408,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202207,9,"1,000",64,11,2014,퇴계로75길 7,202207~202307,신규,-,0,0
서울특별시 중구 흥인동,119,119,0,동대문와이즈캐슬,월세,15.55,202207,17,"1,000",65,12,2014,퇴계로75길 7,202207~202307,갱신,사용,"1,000",63
