정류장번호,정류장명,정류장_위도,정류장_경도
SEB105000186,서울바이오허브.농촌경제연구원,37.5913543,127.0500054
SEB105000187,서울바이오허브.농촌경제연구원,37.5915599,127.0494529
SEB105000188,한국과학기술원.홍릉초등학교,37.5917101,127.0460518
SEB105000189,한국과학기술원.홍릉초등학교,37.591506,127.0468484
SEB105000190,국방연구원,37.5913685,127.0410357
SEB105000191,국방연구원,37.5911039,127.0400583
SEB105000192,세종대왕기념관,37.5898533,127.0423801
SEB105000193,세종대왕기념관,37.5904615,127.0425673
SEB105000194,영휘원사거리.(구)홍릉사거리,37.5860009,127.0431751
SEB105000195,영휘원사거리.(구)홍릉사거리,37.5860143,127.0434661
SEB105000196,동대문경찰서,37.5838173,127.0438781
SEB105000197,동대문경찰서,37.5835585,127.0442607
SEB105000198,현대코아,37.581812,127.0448733
SEB105000199,현대코아,37.5814859,127.0446557
SEB105000200,동대문중앙새마을금고,37.5830829,127.0413063
SEB105000201,동대문중앙새마을금고,37.5829277,127.0419743
SEB105000203,제기동한신아파트,37.5866381,127.037361
SEB105000204,제기시장,37.5863666,127.0355095
SEB105000205,제기시장,37.5865776,127.0349887
SEB105000207,외대역앞,37.5960095,127.060947
SEB105000208,외대역앞,37.5960661,127.0613604
SEB105000209,이경시장,37.595264,127.0649927
SEB105000211,청랑리한신아파트.청량사입구,37.5867038,127.0477445
SEB105000212,전동초등학교.전농동SK아파트,37.5777508,127.0609446
SEB105000213,벽산아파트,37.5827446,127.0307217
SEB105000214,제기동천주교회,37.5828186,127.0337472
SEB105000215,이문동쌍용아파트,37.5988156,127.0689799
SEB105000216,이문동쌍용아파트,37.5989497,127.0692824
SEB105000217,이문1동주민센터,37.5975383,127.0650026
SEB105000218,전동초등학교.전농동SK아파트,37.5781072,127.0616887
SEB105000222,한국산업인력공단서울지역본부,37.5838057,127.0728351
SEB105000223,휘경공고휘경주공아파트,37.5841492,127.0694623
SEB105000226,래미안장안1차아파트앞,37.5665071,127.0718821
SEB105000227,장평중학교앞,37.5648762,127.0703444
SEB105000228,청량리미주상가앞,37.5819579,127.0472557
SEB105000229,동대문구청.용두역,37.572834,127.04015
SEB105000231,종로사약국,37.5945213,127.0653057
SEB105000233,회기동현대아파트,37.5890582,127.0543646
SEB105000234,우산빌딩앞,37.5888823,127.054677
SEB105000235,배봉산입구,37.5801698,127.0682143
SEB105000237,면곡시장,37.5716446,127.081066
SEB105000243,동부아파트,37.5866605,127.0454571
SEB105000248,자동차부품상가,37.5645946,127.0577756
SEB105000262,청랑리한신아파트.청량사입구,37.5863605,127.0476457
SEB105000269,동대문노인종합복지관,37.585946,127.0497131
SEB105000270,쌍용아파트,37.6013249,127.0683395
SEB105000271,쌍용아파트,37.6014146,127.06855
SEB105000287,삼육서울병원,37.5902833,127.0623612
SEB105000288,동일스위트리버앞.휘봉고교,37.5871806,127.0676591
SEB105000289,청량리수산시장,37.5786434,127.0408714
SEB105000290,휘봉초등학교,37.5877669,127.0698213
SEB105000316,장안삼거리,37.5780291,127.0723517
SEB105000318,장안사거리삼성래미안,37.5732093,127.0720255
SEB105000319,장안사거리삼성래미안,37.5737862,127.0716864
SEB105000321,장한평역,37.5613847,127.0667268
SEB105000402,청량리역환승센터,37.5807214,127.0454399
SEB105000407,청량리역,37.5804355,127.0462731
SEB105000408,서울시립대입구,37.5828562,127.053803
SEB105000409,전농로터리시장,37.5772526,127.0571016
SEB105000410,신답역,37.5705481,127.0477839
SEB105000420,장안삼거리,37.5778473,127.0719971
SEB105000426,신설동로터리.서울풍물시장,37.5742755,127.0234166
SEB105000429,경남관광호텔,37.5708592,127.0706477
SEB105000430,경남관광호텔,37.570341,127.070739
SEB105000438,경동시장앞,37.580568,127.0386578
SEB105000440,동대문노인종합복지관,37.5863103,127.0492581
SEB105000446,청량리역환승센터,37.580406,127.0457024
SEB105000447,청량리역환승센터,37.5803717,127.0456684
SEB105000454,논골신협.대림아파트후문,37.5577029,127.0245743
SEB105000455,마장동주민센터,37.5669378,127.0445452
SEB105000458,응봉주민센터,37.553999,127.0336017
SEB105000459,응봉주민센터,37.553444,127.0335211
SEB105000460,응봉현대아파트,37.5501304,127.0309019
SEB105000461,응봉현대아파트,37.5497628,127.0307014
SEB105000462,금호삼성래미안,37.5483615,127.0275353
SEB105000463,금호삼성래미안,37.5478769,127.0269817
SEB105000464,금호사거리,37.5481765,127.0250024
SEB105000465,금호사거리,37.5479784,127.0241852
SEB105000466,금옥초등학교.금호대우아파트,37.5465899,127.0186518
SEB105000467,금옥초등학교.금호대우아파트,37.5464745,127.018929
SEB105000468,옥수삼성아파트,37.5437908,127.0146144
SEB105000469,옥수삼성아파트,37.5436087,127.014809
SEB105000470,옥정중학교,37.5409744,127.0109934
SEB105000471,옥정중학교,37.5412473,127.0113005
SEB105000472,왕십리역,37.5610536,127.0369826
SEB105000474,월곡샹그레빌아파트,37.5954776,127.0408149
SEB105000477,휘경미소지움아파트,37.5909282,127.0645643
SEB105000478,청량리미주아파트.동대문세무서,37.58278,127.048395
SEB105000479,용두동신동아아파트,37.574045,127.0325997
SEB105000480,청량리.청과물도매시장,37.5787822,127.0407118
SEB105000481,제기동역.서울약령시,37.5781955,127.0353335
SEB105000482,제기동역.서울약령시,37.578139,127.0376239
SEB105000483,용두동사거리.한국의류시험연구원,37.5771458,127.0283882
SEB105000484,용두동사거리,37.577532,127.0299882
SEB105000485,신설동역,37.5758267,127.0238433
SEB105000486,신설동역,37.57615,127.0250446
SEB105000488,청량리수산시장,37.5789521,127.041895
SEB105000489,동답초교.대림아파트,37.5711048,127.0651585
SEB105000549,휘경공고.휘경주공아파트,37.5845732,127.0700991
SEB105000550,장안동삼성쉐르빌아파트앞,37.5723084,127.070211
SEB105000551,제기동주민센터앞,37.5829768,127.0378676
SEB105000552,신설동역1번출구,37.5766303,127.0233166
SEB105000553,서울풍물시장,37.57334,127.023178
SEB105000555,경동시장사거리,37.5772293,127.0381091
SEB105000556,정화여자중.상업고등학교,37.5864583,127.0418136
SEB105000557,정화여자중.상업고등학교,37.5869599,127.0416741
SEB105000558,한천로입구,37.5990494,127.0674319
SEB105000559,e편한세상청계센트럴포레아파트,37.5706818,127.030252
SEB105900001,의료원입구사거리,37.5926993,127.0526584
SEB105900002,고려대역3번출구,37.5904833,127.0365261
SEB105900003,장미예식장,37.5701586,127.0505437
SEB105900004,서울시립대,37.5831151,127.0531816
SEB105900005,동대부고.은석초교앞,37.5789523,127.0730025
SEB105900006,동안교회,37.5928603,127.0573015
SEB105900007,경희중고,37.5946512,127.0563425
SEB105900009,딩동슈퍼,37.5956556,127.0569106
SEB105900011,미니슈퍼,37.5967406,127.0567461
SEB105900012,외대.경희대후문,37.5983039,127.0569625
SEB105900013,새마을금고앞,37.5977887,127.0601637
SEB105900014,새마을금고앞,37.5978607,127.0602362
SEB105900015,시립대입구,37.5838521,127.0534663
SEB105900016,삼성래미안,37.5999148,127.0574111
SEB105900017,휘경여중고.휘경주공아파트,37.5824548,127.0685629
SEB105900018,전농1동치안센터,37.5764222,127.0480957
SEB105900019,외대.경희대후문,37.5983128,127.0571505
SEB105900020,전농119안전센터,37.5761835,127.0456081
SEB105900021,미니슈퍼,37.5966712,127.0568673
SEB105900022,동아아파트,37.5742471,127.0455832
SEB105900023,경희맨션,37.595615,127.0570001
SEB105900024,경희중고,37.5943592,127.0564272
SEB105900025,동일하이빌.현대베스트빌아파트,37.5824731,127.0739978
SEB105900026,농협답십리역지점,37.5685545,127.0508041
SEB105900027,회기역,37.5899342,127.0577963
SEB105900028,가든아파트.수사연구소,37.5844395,127.0721994
SEB105900029,신설동역1번출구,37.5760124,127.023609
SEB105900031,신성미소지움아파트,37.5786581,127.0495757
SEB105900032,전농1동치안센터,37.5762782,127.0476065
SEB105900033,동대문해병전우회,37.5763718,127.0455245
SEB105900034,태양어린이.동아아파트,37.5740642,127.0454348
SEB105900035,한신휴플러스후문,37.5729896,127.0467315
SEB105900036,영광빌딩,37.5818431,127.0525059
SEB105900037,영광빌딩,37.5819811,127.0521991
SEB105900038,신성미소지움아파트,37.5789318,127.0501307
SEB105900039,청량리소화물취급소,37.580509,127.0514146
SEB105900040,청량리소화물취급소,37.5805903,127.051135
SEB105900041,한신휴플러스정문,37.5727352,127.0450796
SEB105900042,신답역,37.5711404,127.0492345
SEB105900043,답십리역,37.5667684,127.0531915
SEB105900044,동부자동차매매시장,37.5689958,127.051487
SEB105900045,답십리역.경우회매장입구,37.5674738,127.0534863
SEB105900046,답십리쌍마사거리,37.5661899,127.0552015
SEB105900047,부속상가,37.565143,127.0566146
SEB105900050,경희대의료원,37.594062,127.0522472
SEB105900051,경희대입구,37.5915657,127.0527811
SEB105900053,회기역종점,37.5898517,127.0587395
SEB105900054,삼육서울병원,37.5902762,127.0622219
SEB105900056,외대앞역,37.5954707,127.0626136
SEB105900057,동안교회,37.5938269,127.0577733
SEB106000001,망우역.상봉터미널,37.5978283,127.0911385
SEB106000002,망우역.상봉터미널,37.5975072,127.0903499
SEB106000003,상봉역.중랑우체국,37.595959,127.0837435
SEB106000004,상봉역.중랑우체국,37.5956652,127.0828597
SEB106000005,중랑역.동부시장,37.5939832,127.0761664
SEB106000006,중랑역.동부시장,37.5935865,127.075097
SEB106000007,극동늘푸른아파트,37.6147026,127.0764039
SEB106000008,묵동자이.신도브래뉴아파트,37.6152702,127.0765885
SEB106000009,묵동삼거리.먹골역,37.6125566,127.0771199
SEB106000010,먹골역.묵동자이아파트,37.6135939,127.0771008
SEB106000011,한국전력동부지사,37.6071323,127.0781959
SEB106000012,한국전력동부지사,37.6060371,127.0788279
SEB106000013,지하철7호선중화역,37.6026485,127.0791563
SEB106000014,지하철7호선중화역,37.6028441,127.0794497
SEB106000015,국민은행중화동지점,37.5988415,127.0798616
SEB106000016,중화동한신아파트,37.5990762,127.0801694
SEB106000017,상봉2동복합청사.도서관,37.591891,127.0799782
SEB106000018,상봉2동복합청사.도서관,37.5918349,127.0803304
SEB106000019,면목2동주민센터,37.5893825,127.0798589
SEB106000020,중목초등학교,37.5895453,127.0802169
SEB106000021,면목2동,37.5872974,127.0797684
SEB106000022,면목2동,37.5874792,127.0801196
SEB106000023,면목5동주민센터,37.5850673,127.0796652
SEB106000024,장안시장,37.585341,127.0800312
SEB106000025,면목신우아파트,37.5802709,127.0794405
SEB106000026,면목신우아파트,37.5806329,127.0798122
SEB106000027,면목119안전센터,37.5735215,127.0799088
SEB106000028,경남아너스빌아파트앞,37.5747495,127.0801546
SEB106000029,늘푸른동아아파트,37.5724984,127.0803571
SEB106000030,중랑역동부시장1,37.593872,127.0753011
SEB106000034,한샘교회,37.5953234,127.0823952
SEB106000035,국민은행망우동지점,37.5994734,127.0971021
SEB106000036,지하철7호선상봉역,37.5966238,127.0872459
SEB106000037,국민은행망우동지점,37.5994813,127.0973547
SEB106000038,지하철7호선상봉역,37.5973499,127.0887325
SEB106000039,망우역,37.5985884,127.0939696
SEB106000040,망우역,37.5985548,127.0954463
SEB106000041,망우지구대,37.599037,127.095842
SEB106000043,하나은행망우동지점,37.5995257,127.0982087
SEB106000046,금란교회앞,37.6006889,127.1038043
SEB106000047,금란교회앞,37.6001227,127.1028947
SEB106000049,망우동고개,37.6006722,127.1071447
SEB106000050,서울우유앞,37.592108,127.072817
SEB106000051,서울우유앞,37.5914485,127.0731675
SEB106000052,중랑초등학교,37.58932,127.074318
SEB106000053,중랑초등학교,37.5894897,127.0743863
SEB106000054,동부시장남문입구,37.5903014,127.0774174
SEB106000055,동부시장남문입구,37.5907703,127.0782592
SEB106000056,88병원,37.5913119,127.080896
SEB106000057,금성시장,37.591663,127.0812995
SEB106000058,서울창업카페상봉점,37.592028,127.083885
SEB106000059,서울창업카페상봉점,37.59224,127.083713
SEB106000060,면목6거리,37.5928074,127.0876774
SEB106000061,면목6거리,37.5929402,127.0872031
SEB106000062,상봉신협,37.5933652,127.0899024
SEB106000063,상봉신협,37.5936531,127.0905684
SEB106000064,상봉터미널입구,37.59388,127.092532
SEB106000065,상봉터미널입구,37.5942915,127.093501
SEB106000066,혜원여중고입구,37.594427,127.09505
SEB106000067,혜원여중고입구,37.5946838,127.0953565
SEB106000068,봉우재고개,37.595025,127.097837
SEB106000069,봉우재고개,37.595112,127.0973048
SEB106000070,우림시장,37.595398,127.09954
SEB106000071,우림시장,37.5955034,127.099149
SEB106000072,지하철7호선상봉역,37.5943971,127.0861765
SEB106000073,지하철7호선상봉역,37.5941972,127.0859396
SEB106000074,면목초등학교,37.5913436,127.0869725
SEB106000075,면목초등학교,37.5913024,127.086678
SEB106000076,지하철7호선면목역,37.5891321,127.0872405
SEB106000077,지하철7호선면목역,37.5891662,127.0875225
SEB106000078,면목본동주민센터.면목정보도서관,37.5867535,127.0881764
SEB106000079,면목본동주민센터.면목정보도서관,37.5865148,127.088098
SEB106000080,면동초등학교,37.5842573,127.0884543
SEB106000081,면동초등학교,37.5848547,127.0883599
SEB106000082,면목우체국.녹색병원,37.5820548,127.0887178
SEB106000083,면목우체국.녹색병원,37.5827903,127.088353
SEB106000084,지하철7호선사가정역,37.5799818,127.0882251
SEB106000085,지하철7호선사가정역,37.5812242,127.0884337
SEB106000086,면목시장,37.579647,127.0876506
SEB106000087,면남초등학교,37.5786342,127.0863248
SEB106000088,면남초등학교,37.5783,127.085932
SEB106000089,방약국앞,37.5757745,127.0858494
SEB106000090,방약국앞,37.575997,127.08574
SEB106000091,중곡초등학교,37.572917,127.084205
SEB106000092,중곡초등학교,37.5731508,127.0841787
SEB106000093,삼용사입구,37.5976831,127.1001745
SEB106000094,삼용사입구,37.596944,127.1004181
SEB106000095,용마공원입구,37.5937857,127.0993607
SEB106000096,용마공원입구,37.594253,127.099292
SEB106000097,면일초등학교,37.5917862,127.0982687
SEB106000098,우리은행망우동지점,37.591217,127.097627
SEB106000099,서일대학교,37.58951,127.0967
SEB106000100,서일대학교,37.5890787,127.0968044
SEB106000101,용마문화복지센터,37.5863676,127.0953481
SEB106000102,용마문화복지센터,37.586712,127.095167
SEB106000103,중화중학교,37.5839979,127.0940498
SEB106000104,중화중학교.다문화가족지원센터,37.5847547,127.0941651
SEB106000105,면중초등학교,37.5812311,127.0934632
SEB106000106,면중초등학교,37.5822693,127.0933286
SEB106000107,한양수자인사가정파크,37.580015,127.0928158
SEB106000108,면목동금호어울림아파트,37.5793023,127.0918224
SEB106000109,면목동금호어울림아파트,37.5777198,127.0906399
SEB106000110,면목동대원칸타빌아파트,37.577572,127.090077
SEB106000111,용마폭포공원,37.5756922,127.0887419
SEB106000112,용마폭포공원,37.5759266,127.0885475
SEB106000113,용마산역,37.5733815,127.0866708
SEB106000114,용마산역,37.5735061,127.0863981
SEB106000115,용마산하늘채아파트,37.5710236,127.0863069
SEB106000116,용마산하늘채아파트,37.5712581,127.0860197
SEB106000117,묵동구길,37.615519,127.0790554
